fg%,3p%,ft,tov%,ortg_max,drtg_max,home
0.512,0.333,17.0,9.3,165.0,135.0,0
0.37,0.231,15.0,13.1,128.0,114.0,0
0.437,0.231,14.0,17.3,181.0,123.0,0
0.473,0.387,25.0,10.0,132.0,111.0,0
0.455,0.261,17.0,16.1,161.0,123.0,0
0.46,0.381,16.0,9.3,220.0,114.0,1
0.485,0.282,9.0,10.5,175.0,110.0,1
0.4,0.344,11.0,16.4,144.0,108.0,0
0.522,0.526,13.0,8.3,168.0,120.0,0
0.429,0.235,6.0,6.3,151.0,126.0,1
0.453,0.5,16.0,7.7,214.0,127.0,0
0.482,0.45,28.0,14.5,222.0,109.0,0
0.369,0.304,14.0,14.0,134.0,114.0,0
0.536,0.429,16.0,11.7,164.0,124.0,0
0.394,0.25,18.0,11.6,150.0,119.0,1
0.524,0.318,6.0,13.9,126.0,111.0,0
0.524,0.364,18.0,11.8,212.0,118.0,0
0.388,0.3,5.0,13.8,132.0,128.0,0
0.495,0.444,6.0,9.4,188.0,88.0,1
0.484,0.343,19.0,10.5,160.0,124.0,1
0.537,0.441,10.0,11.4,168.0,123.0,0
0.482,0.37,26.0,14.1,166.0,135.0,1
0.544,0.447,15.0,12.0,195.0,109.0,0
0.507,0.52,15.0,23.5,200.0,116.0,0
0.506,0.259,10.0,11.6,205.0,140.0,0
0.466,0.39,22.0,12.3,192.0,120.0,0
0.409,0.538,20.0,6.6,200.0,94.0,0
0.424,0.308,20.0,15.7,153.0,126.0,0
0.543,0.32,20.0,12.4,146.0,119.0,1
0.429,0.303,18.0,13.8,135.0,105.0,0
0.523,0.444,17.0,14.5,170.0,106.0,1
0.452,0.485,26.0,14.5,159.0,140.0,1
0.505,0.464,12.0,11.3,211.0,114.0,1
0.542,0.429,13.0,15.0,208.0,118.0,0
0.4,0.256,19.0,13.0,217.0,98.0,1
0.463,0.44,17.0,13.2,200.0,118.0,1
0.465,0.419,9.0,15.5,125.0,125.0,1
0.5,0.429,12.0,12.4,250.0,129.0,1
0.573,0.485,15.0,9.4,231.0,120.0,1
0.453,0.29,12.0,15.7,125.0,118.0,1
0.489,0.385,7.0,14.6,182.0,135.0,0
0.493,0.342,29.0,11.7,177.0,121.0,1
0.473,0.35,33.0,20.5,200.0,121.0,0
0.463,0.435,19.0,13.2,156.0,135.0,0
0.516,0.359,22.0,5.6,219.0,145.0,0
0.551,0.419,15.0,14.2,210.0,118.0,1
0.525,0.435,26.0,19.7,139.0,122.0,1
0.475,0.32,7.0,15.7,141.0,96.0,0
0.448,0.346,14.0,13.6,220.0,105.0,0
0.458,0.174,22.0,9.3,150.0,127.0,1
0.47,0.391,16.0,14.3,135.0,106.0,1
0.481,0.36,18.0,16.6,231.0,106.0,0
0.407,0.286,6.0,13.6,200.0,109.0,0
0.477,0.182,34.0,16.8,176.0,109.0,1
0.412,0.344,19.0,12.0,117.0,105.0,0
0.4,0.325,18.0,10.6,150.0,107.0,1
0.451,0.389,7.0,9.4,282.0,116.0,0
0.505,0.361,16.0,4.5,185.0,124.0,0
0.449,0.391,21.0,8.1,159.0,138.0,0
0.522,0.345,24.0,11.4,174.0,117.0,1
0.465,0.303,17.0,15.6,221.0,104.0,0
0.512,0.429,22.0,10.6,206.0,131.0,0
0.465,0.308,12.0,13.0,138.0,112.0,1
0.434,0.111,11.0,16.0,124.0,124.0,1
0.476,0.412,17.0,17.7,250.0,116.0,0
0.476,0.333,19.0,11.2,250.0,128.0,1
0.366,0.182,32.0,19.3,132.0,116.0,0
0.361,0.167,28.0,8.1,204.0,120.0,1
0.422,0.333,19.0,15.9,201.0,120.0,0
0.438,0.289,20.0,4.1,156.0,128.0,0
0.52,0.684,22.0,12.4,220.0,120.0,1
0.391,0.306,25.0,11.4,166.0,102.0,0
0.407,0.189,19.0,13.5,207.0,127.0,1
0.474,0.4,17.0,18.4,232.0,124.0,1
0.518,0.567,16.0,12.5,157.0,127.0,0
0.5,0.371,10.0,13.5,149.0,98.0,1
0.488,0.375,10.0,13.5,156.0,126.0,1
0.474,0.441,13.0,15.2,134.0,110.0,0
0.489,0.231,12.0,10.7,204.0,122.0,0
0.436,0.333,30.0,12.7,152.0,119.0,0
0.39,0.25,18.0,9.7,144.0,121.0,0
0.429,0.361,23.0,12.5,161.0,105.0,1
0.505,0.371,17.0,10.7,178.0,130.0,0
0.451,0.118,14.0,12.8,149.0,120.0,1
0.389,0.3,13.0,17.0,156.0,119.0,0
0.568,0.429,15.0,16.7,200.0,115.0,1
0.476,0.231,9.0,17.8,250.0,122.0,1
0.402,0.314,6.0,10.6,300.0,134.0,0
0.383,0.357,15.0,15.4,181.0,102.0,0
0.5,0.459,16.0,13.9,172.0,101.0,0
0.467,0.341,15.0,6.5,231.0,116.0,0
0.476,0.333,16.0,7.0,182.0,105.0,1
0.395,0.333,24.0,7.6,209.0,123.0,0
0.389,0.286,19.0,13.9,162.0,118.0,1
0.568,0.423,12.0,10.2,161.0,121.0,0
0.402,0.37,16.0,13.9,138.0,136.0,0
0.505,0.475,19.0,17.5,208.0,117.0,0
0.402,0.385,15.0,12.8,158.0,113.0,1
0.459,0.325,20.0,17.3,141.0,114.0,1
0.524,0.5,16.0,13.8,161.0,119.0,1
0.429,0.258,22.0,6.7,211.0,123.0,0
0.573,0.4,15.0,17.8,177.0,121.0,1
0.488,0.405,22.0,16.3,189.0,129.0,1
0.473,0.345,18.0,13.6,135.0,109.0,0
0.434,0.379,13.0,17.1,200.0,130.0,0
0.419,0.333,18.0,12.8,300.0,125.0,0
0.464,0.409,14.0,14.8,169.0,109.0,0
0.469,0.344,28.0,14.8,165.0,124.0,1
0.462,0.375,13.0,15.9,164.0,135.0,0
0.44,0.333,17.0,16.1,142.0,125.0,0
0.469,0.341,16.0,6.9,151.0,134.0,1
0.523,0.381,12.0,10.4,195.0,127.0,0
0.475,0.13,9.0,9.5,139.0,128.0,0
0.494,0.304,13.0,14.7,161.0,113.0,1
0.5,0.294,33.0,15.2,152.0,123.0,1
0.365,0.273,15.0,8.2,176.0,123.0,1
0.441,0.341,14.0,11.4,166.0,111.0,0
0.457,0.364,15.0,9.0,157.0,130.0,0
0.462,0.4,26.0,14.2,157.0,124.0,1
0.462,0.385,21.0,8.1,169.0,122.0,1
0.419,0.214,18.0,11.2,174.0,95.0,1
0.44,0.357,19.0,4.8,213.0,138.0,1
0.427,0.302,19.0,11.5,144.0,104.0,0
0.422,0.31,13.0,16.4,169.0,99.0,0
0.464,0.292,20.0,14.1,161.0,104.0,0
0.505,0.452,17.0,10.8,179.0,108.0,1
0.451,0.303,23.0,9.7,161.0,128.0,1
0.531,0.4,17.0,10.0,156.0,118.0,0
0.425,0.256,12.0,9.0,138.0,121.0,1
0.395,0.32,24.0,13.9,155.0,114.0,0
0.457,0.355,23.0,14.8,195.0,113.0,0
0.463,0.366,24.0,13.3,239.0,109.0,0
0.482,0.267,10.0,15.2,300.0,127.0,1
0.458,0.375,19.0,11.5,174.0,117.0,1
0.526,0.464,24.0,15.0,160.0,106.0,1
0.568,0.432,22.0,13.0,157.0,121.0,1
0.438,0.385,8.0,7.8,146.0,120.0,1
0.517,0.436,14.0,8.7,218.0,122.0,0
0.481,0.345,30.0,9.8,200.0,94.0,1
0.38,0.158,24.0,13.3,218.0,117.0,1
0.442,0.313,12.0,16.0,131.0,113.0,0
0.452,0.208,13.0,19.4,132.0,118.0,0
0.419,0.357,22.0,4.6,226.0,133.0,1
0.579,0.471,15.0,9.5,184.0,111.0,1
0.477,0.436,8.0,10.7,171.0,130.0,0
0.433,0.233,22.0,12.0,215.0,141.0,0
0.543,0.345,21.0,18.6,166.0,143.0,1
0.354,0.2,11.0,19.3,147.0,111.0,1
0.518,0.323,11.0,13.2,250.0,139.0,1
0.453,0.407,21.0,9.0,135.0,116.0,0
0.414,0.421,21.0,13.4,194.0,127.0,0
0.435,0.286,21.0,9.3,207.0,111.0,1
0.333,0.167,12.0,11.8,127.0,134.0,1
0.467,0.176,15.0,20.9,118.0,126.0,0
0.302,0.219,16.0,10.9,246.0,115.0,0
0.419,0.351,14.0,10.5,144.0,118.0,1
0.448,0.355,14.0,8.7,159.0,110.0,0
0.4,0.314,20.0,10.0,135.0,118.0,1
0.36,0.267,23.0,9.9,250.0,107.0,0
0.367,0.269,20.0,8.7,131.0,113.0,0
0.588,0.545,23.0,9.4,223.0,140.0,1
0.548,0.333,14.0,9.0,139.0,112.0,0
0.398,0.318,26.0,21.2,121.0,109.0,1
0.405,0.5,26.0,10.2,144.0,96.0,0
0.422,0.353,15.0,17.1,146.0,118.0,1
0.548,0.355,16.0,13.1,168.0,115.0,1
0.347,0.261,11.0,13.7,141.0,108.0,0
0.486,0.35,15.0,16.6,146.0,98.0,1
0.383,0.297,15.0,14.3,138.0,102.0,0
0.451,0.419,17.0,9.0,300.0,108.0,0
0.369,0.419,25.0,5.8,152.0,112.0,0
0.5,0.346,17.0,7.4,224.0,124.0,0
0.545,0.318,15.0,10.2,224.0,119.0,0
0.474,0.3,26.0,13.5,169.0,108.0,0
0.482,0.462,20.0,17.1,154.0,116.0,0
0.391,0.258,18.0,12.6,182.0,125.0,0
0.474,0.565,19.0,13.6,219.0,124.0,0
0.512,0.417,25.0,16.9,174.0,125.0,0
0.382,0.133,18.0,9.7,185.0,118.0,0
0.433,0.304,10.0,12.8,233.0,124.0,1
0.423,0.185,21.0,12.2,136.0,132.0,1
0.5,0.44,12.0,16.2,141.0,130.0,1
0.462,0.471,24.0,18.0,161.0,117.0,0
0.529,0.348,18.0,9.8,148.0,118.0,1
0.337,0.353,19.0,10.2,134.0,104.0,0
0.406,0.25,16.0,8.3,147.0,115.0,0
0.536,0.529,20.0,14.7,160.0,119.0,0
0.474,0.556,11.0,7.2,162.0,140.0,1
0.479,0.3,18.0,7.1,208.0,128.0,0
0.449,0.385,20.0,15.9,164.0,138.0,1
0.526,0.476,9.0,17.2,177.0,122.0,0
0.435,0.39,12.0,19.2,147.0,120.0,1
0.474,0.5,14.0,11.2,200.0,122.0,1
0.522,0.368,12.0,6.6,300.0,105.0,0
0.446,0.306,9.0,14.8,300.0,125.0,1
0.366,0.429,11.0,13.1,112.0,108.0,1
0.415,0.423,24.0,12.4,175.0,107.0,1
0.513,0.31,27.0,16.2,179.0,118.0,1
0.438,0.304,17.0,15.9,170.0,128.0,1
0.536,0.56,22.0,10.2,171.0,126.0,1
0.425,0.323,26.0,11.4,201.0,112.0,1
0.347,0.259,7.0,11.6,120.0,108.0,1
0.398,0.327,16.0,11.1,136.0,126.0,1
0.475,0.442,22.0,14.2,160.0,126.0,0
0.47,0.289,10.0,17.0,137.0,132.0,0
0.48,0.39,7.0,10.5,149.0,119.0,1
0.438,0.333,11.0,9.0,148.0,101.0,1
0.468,0.348,29.0,19.2,147.0,124.0,1
0.419,0.263,13.0,9.8,148.0,117.0,0
0.474,0.36,15.0,19.4,146.0,115.0,1
0.488,0.385,24.0,18.8,140.0,116.0,1
0.333,0.231,11.0,12.1,184.0,96.0,0
0.465,0.364,17.0,9.4,199.0,126.0,0
0.424,0.286,10.0,12.4,149.0,99.0,1
0.605,0.576,11.0,16.4,239.0,124.0,0
0.487,0.304,15.0,17.5,132.0,125.0,1
0.392,0.292,20.0,12.8,187.0,126.0,0
0.449,0.463,16.0,14.9,160.0,130.0,1
0.471,0.452,15.0,15.5,134.0,119.0,1
0.429,0.4,28.0,7.0,215.0,115.0,0
0.435,0.217,11.0,5.7,147.0,114.0,0
0.442,0.3,17.0,18.5,150.0,116.0,0
0.452,0.2,11.0,2.9,169.0,118.0,0
0.438,0.219,14.0,10.4,190.0,104.0,0
0.523,0.543,13.0,9.5,200.0,115.0,1
0.512,0.344,20.0,15.0,200.0,116.0,0
0.529,0.382,12.0,11.5,163.0,134.0,0
0.378,0.286,7.0,18.1,129.0,97.0,1
0.519,0.419,24.0,16.8,164.0,109.0,1
0.519,0.481,28.0,15.1,154.0,117.0,0
0.518,0.4,23.0,14.8,155.0,136.0,1
0.452,0.31,20.0,10.2,149.0,125.0,0
0.444,0.357,10.0,10.2,125.0,129.0,0
0.529,0.515,20.0,9.1,156.0,118.0,0
0.479,0.414,18.0,11.1,300.0,95.0,1
0.506,0.414,27.0,11.3,158.0,126.0,1
0.467,0.286,16.0,15.8,193.0,108.0,0
0.488,0.36,24.0,13.6,153.0,115.0,0
0.453,0.464,5.0,16.5,119.0,121.0,0
0.513,0.483,25.0,13.3,200.0,114.0,1
0.418,0.32,24.0,8.8,151.0,110.0,1
0.449,0.405,10.0,9.7,151.0,98.0,0
0.435,0.143,17.0,13.0,200.0,128.0,0
0.389,0.2,15.0,10.5,135.0,118.0,0
0.494,0.379,20.0,11.4,153.0,112.0,0
0.404,0.429,13.0,11.8,233.0,88.0,0
0.539,0.486,21.0,15.8,162.0,129.0,1
0.415,0.379,27.0,9.3,174.0,119.0,0
0.51,0.318,13.0,9.6,179.0,109.0,0
0.407,0.192,17.0,10.4,173.0,118.0,0
0.437,0.29,18.0,7.9,220.0,128.0,1
0.419,0.231,27.0,11.3,129.0,108.0,0
0.532,0.464,18.0,19.3,165.0,129.0,0
0.457,0.296,25.0,11.2,164.0,117.0,0
0.494,0.304,9.0,12.6,143.0,135.0,0
0.432,0.273,31.0,10.1,180.0,108.0,0
0.419,0.424,19.0,13.3,239.0,106.0,0
0.481,0.355,28.0,7.7,300.0,123.0,0
0.562,0.379,24.0,11.2,156.0,132.0,1
0.484,0.286,18.0,11.3,153.0,102.0,0
0.416,0.262,21.0,5.6,154.0,130.0,0
0.511,0.452,18.0,9.5,189.0,130.0,1
0.404,0.375,17.0,9.9,158.0,123.0,0
0.4,0.37,14.0,12.3,300.0,122.0,1
0.64,0.516,29.0,16.0,200.0,125.0,0
0.458,0.424,21.0,12.3,151.0,126.0,0
0.534,0.429,8.0,15.4,162.0,94.0,1
0.473,0.571,11.0,14.2,228.0,110.0,1
0.5,0.36,10.0,9.6,206.0,113.0,0
0.461,0.4,22.0,6.4,192.0,129.0,0
0.418,0.357,15.0,6.5,123.0,119.0,1
0.417,0.235,26.0,10.2,183.0,110.0,1
0.505,0.542,8.0,10.7,175.0,136.0,1
0.42,0.4,13.0,11.1,300.0,93.0,1
0.412,0.318,15.0,16.8,118.0,109.0,1
0.4,0.286,20.0,11.7,142.0,116.0,0
0.475,0.4,17.0,16.8,202.0,121.0,0
0.439,0.313,12.0,18.5,144.0,107.0,0
0.584,0.423,14.0,10.1,173.0,93.0,1
0.439,0.343,14.0,11.7,142.0,125.0,0
0.443,0.323,6.0,14.0,125.0,103.0,1
0.368,0.302,10.0,16.5,300.0,127.0,1
0.416,0.45,14.0,11.1,148.0,110.0,1
0.534,0.458,15.0,12.5,213.0,138.0,0
0.454,0.304,12.0,13.3,137.0,126.0,0
0.484,0.448,25.0,11.8,170.0,113.0,0
0.4,0.344,18.0,13.9,153.0,121.0,1
0.463,0.364,19.0,15.8,161.0,122.0,0
0.489,0.5,6.0,13.0,169.0,113.0,0
0.409,0.167,21.0,12.0,148.0,110.0,0
0.517,0.433,6.0,6.9,157.0,124.0,1
0.5,0.368,15.0,9.1,170.0,113.0,1
0.43,0.436,20.0,12.3,204.0,106.0,1
0.506,0.472,14.0,16.4,181.0,132.0,1
0.452,0.259,25.0,9.4,188.0,111.0,1
0.407,0.235,11.0,11.9,121.0,120.0,0
0.495,0.368,24.0,11.6,215.0,125.0,1
0.523,0.515,9.0,15.5,235.0,115.0,1
0.462,0.296,17.0,13.8,175.0,127.0,0
0.402,0.36,28.0,13.5,200.0,111.0,0
0.419,0.286,24.0,8.7,180.0,126.0,1
0.5,0.286,22.0,12.6,181.0,133.0,0
0.444,0.353,16.0,15.1,141.0,124.0,1
0.464,0.486,11.0,13.3,157.0,115.0,1
0.566,0.4,16.0,13.3,159.0,109.0,1
0.413,0.222,24.0,8.0,218.0,121.0,1
0.419,0.412,8.0,13.4,172.0,89.0,1
0.449,0.345,14.0,8.5,164.0,93.0,1
0.463,0.4,23.0,10.2,158.0,123.0,0
0.405,0.267,15.0,13.2,152.0,102.0,1
0.451,0.325,14.0,9.8,202.0,137.0,0
0.459,0.294,11.0,7.8,200.0,98.0,1
0.439,0.348,12.0,11.7,200.0,120.0,1
0.442,0.227,21.0,7.8,300.0,133.0,0
0.326,0.171,15.0,8.9,250.0,112.0,1
0.449,0.324,13.0,7.0,158.0,127.0,1
0.531,0.467,17.0,11.7,168.0,138.0,0
0.365,0.281,14.0,14.1,160.0,135.0,0
0.391,0.229,15.0,12.6,213.0,98.0,0
0.493,0.333,19.0,18.5,147.0,101.0,0
0.475,0.409,8.0,11.7,136.0,118.0,1
0.374,0.386,5.0,8.3,300.0,129.0,1
0.46,0.227,8.0,13.9,143.0,126.0,1
0.476,0.414,13.0,15.9,143.0,117.0,1
0.571,0.48,22.0,5.3,227.0,126.0,1
0.522,0.406,17.0,7.4,200.0,103.0,1
0.5,0.5,5.0,13.2,142.0,128.0,1
0.415,0.244,24.0,8.6,132.0,121.0,0
0.467,0.41,16.0,5.6,159.0,114.0,1
0.438,0.19,23.0,4.4,175.0,117.0,1
0.384,0.372,19.0,16.5,194.0,121.0,0
0.476,0.41,15.0,12.3,184.0,112.0,0
0.435,0.31,17.0,5.6,300.0,111.0,0
0.526,0.452,13.0,14.7,200.0,134.0,0
0.579,0.563,18.0,8.5,182.0,122.0,1
0.447,0.414,16.0,12.3,127.0,99.0,1
0.396,0.425,21.0,10.6,244.0,115.0,1
0.476,0.317,28.0,10.1,167.0,116.0,0
0.462,0.444,24.0,11.1,216.0,115.0,1
0.42,0.351,14.0,12.6,144.0,140.0,0
0.429,0.344,20.0,7.0,243.0,120.0,1
0.455,0.345,13.0,9.4,145.0,133.0,0
0.528,0.357,11.0,10.4,211.0,112.0,1
0.482,0.364,19.0,18.5,140.0,108.0,1
0.439,0.296,22.0,9.5,183.0,121.0,1
0.557,0.5,18.0,24.6,300.0,128.0,0
0.418,0.235,10.0,13.4,223.0,124.0,1
0.488,0.4,16.0,13.9,187.0,134.0,0
0.413,0.378,7.0,15.0,107.0,120.0,0
0.484,0.326,14.0,13.8,183.0,102.0,1
0.5,0.609,7.0,16.3,175.0,104.0,1
0.349,0.286,10.0,13.0,138.0,131.0,0
0.516,0.32,27.0,9.2,165.0,120.0,1
0.407,0.357,12.0,13.9,138.0,90.0,1
0.446,0.346,17.0,13.0,170.0,123.0,0
0.494,0.423,22.0,16.7,155.0,99.0,0
0.516,0.333,16.0,9.2,147.0,139.0,1
0.406,0.231,11.0,11.4,200.0,132.0,1
0.455,0.385,18.0,9.2,300.0,102.0,0
0.471,0.273,27.0,9.2,184.0,114.0,1
0.4,0.24,18.0,16.6,250.0,119.0,0
0.411,0.292,9.0,6.8,300.0,125.0,0
0.532,0.273,14.0,19.1,156.0,125.0,0
0.528,0.5,20.0,12.3,172.0,121.0,1
0.529,0.387,17.0,16.0,175.0,111.0,1
0.371,0.195,26.0,7.7,137.0,118.0,1
0.554,0.5,13.0,14.3,185.0,118.0,0
0.55,0.483,16.0,8.5,179.0,108.0,1
0.413,0.176,19.0,14.3,147.0,123.0,0
0.488,0.32,37.0,12.4,169.0,116.0,0
0.451,0.242,20.0,14.6,164.0,122.0,0
0.55,0.483,23.0,9.6,162.0,124.0,1
0.452,0.366,19.0,10.2,209.0,107.0,0
0.417,0.345,15.0,11.4,250.0,135.0,0
0.5,0.316,13.0,11.6,163.0,119.0,0
0.571,0.333,17.0,17.4,146.0,131.0,1
0.475,0.333,12.0,13.6,128.0,115.0,0
0.38,0.261,31.0,12.7,119.0,107.0,1
0.532,0.417,17.0,14.8,178.0,124.0,0
0.494,0.346,21.0,9.5,206.0,110.0,0
0.402,0.25,13.0,16.1,242.0,131.0,0
0.49,0.404,13.0,13.2,156.0,120.0,1
0.46,0.263,18.0,10.3,139.0,106.0,0
0.473,0.438,6.0,7.6,147.0,123.0,1
0.39,0.273,13.0,16.0,163.0,125.0,1
0.484,0.429,14.0,12.0,147.0,118.0,0
0.478,0.324,25.0,7.8,225.0,103.0,1
0.402,0.25,16.0,13.5,191.0,105.0,1
0.548,0.313,29.0,8.1,180.0,127.0,1
0.545,0.478,13.0,6.0,200.0,118.0,0
0.422,0.13,22.0,12.6,127.0,125.0,1
0.521,0.313,16.0,8.8,300.0,115.0,1
0.356,0.211,13.0,11.0,149.0,110.0,1
0.394,0.158,17.0,16.5,222.0,120.0,0
0.444,0.375,9.0,13.2,192.0,133.0,0
0.468,0.371,14.0,17.9,235.0,119.0,0
0.462,0.339,19.0,13.6,153.0,129.0,0
0.488,0.36,14.0,11.9,131.0,121.0,0
0.44,0.308,14.0,14.8,173.0,146.0,0
0.42,0.375,20.0,10.8,178.0,108.0,0
0.539,0.462,14.0,11.1,197.0,91.0,1
0.424,0.304,10.0,15.6,161.0,117.0,0
0.539,0.52,19.0,17.9,181.0,126.0,0
0.489,0.257,17.0,17.7,200.0,122.0,0
0.434,0.3,19.0,15.6,145.0,99.0,0
0.37,0.357,17.0,10.6,139.0,119.0,0
0.414,0.52,11.0,14.5,140.0,117.0,1
0.42,0.357,7.0,12.9,140.0,108.0,0
0.45,0.414,18.0,10.1,178.0,125.0,1
0.479,0.333,20.0,14.2,300.0,124.0,0
0.424,0.355,15.0,10.6,145.0,115.0,0
0.413,0.25,18.0,12.9,132.0,131.0,0
0.416,0.361,14.0,6.7,131.0,123.0,1
0.447,0.439,21.0,8.1,253.0,125.0,0
0.398,0.25,23.0,10.3,147.0,109.0,1
0.494,0.447,18.0,7.9,247.0,129.0,1
0.494,0.333,18.0,7.7,146.0,120.0,0
0.478,0.41,10.0,16.9,145.0,126.0,0
0.524,0.409,17.0,16.4,185.0,104.0,0
0.446,0.281,29.0,15.3,141.0,126.0,0
0.522,0.409,14.0,14.0,173.0,121.0,1
0.535,0.394,15.0,12.2,216.0,124.0,1
0.506,0.52,20.0,9.8,210.0,127.0,1
0.53,0.417,14.0,14.7,146.0,113.0,0
0.385,0.222,15.0,17.9,130.0,151.0,0
0.506,0.333,17.0,14.9,220.0,131.0,1
0.488,0.303,18.0,13.1,208.0,118.0,0
0.463,0.351,18.0,14.7,142.0,124.0,0
0.448,0.278,12.0,10.6,226.0,117.0,0
0.529,0.51,20.0,13.7,215.0,117.0,0
0.404,0.167,9.0,9.1,145.0,104.0,1
0.407,0.452,9.0,10.3,131.0,132.0,0
0.516,0.609,22.0,8.2,176.0,113.0,1
0.545,0.423,17.0,17.3,164.0,118.0,0
0.467,0.333,23.0,12.7,152.0,113.0,1
0.464,0.333,8.0,14.4,146.0,122.0,0
0.471,0.286,23.0,13.8,145.0,108.0,1
0.479,0.3,21.0,14.5,139.0,123.0,0
0.517,0.32,27.0,10.6,284.0,123.0,1
0.536,0.346,13.0,13.1,250.0,112.0,1
0.444,0.174,14.0,17.3,121.0,122.0,0
0.452,0.344,18.0,12.1,185.0,136.0,0
0.488,0.5,21.0,13.6,236.0,121.0,0
0.467,0.36,22.0,11.4,142.0,112.0,1
0.474,0.304,21.0,12.8,169.0,119.0,0
0.506,0.257,22.0,14.7,161.0,123.0,1
0.489,0.476,16.0,15.7,176.0,129.0,1
0.472,0.419,8.0,13.1,231.0,118.0,1
0.484,0.407,17.0,10.7,171.0,116.0,1
0.393,0.333,13.0,4.9,141.0,125.0,1
0.506,0.441,10.0,17.6,200.0,104.0,1
0.414,0.314,21.0,10.0,157.0,121.0,1
0.42,0.297,20.0,12.5,142.0,113.0,1
0.41,0.333,26.0,13.3,171.0,116.0,1
0.529,0.548,14.0,15.5,181.0,127.0,1
0.418,0.357,32.0,12.7,156.0,110.0,0
0.47,0.361,18.0,13.0,152.0,111.0,0
0.395,0.216,20.0,9.2,147.0,125.0,0
0.364,0.343,20.0,13.8,134.0,115.0,0
0.474,0.3,22.0,12.0,300.0,133.0,0
0.391,0.192,14.0,14.1,193.0,111.0,0
0.513,0.387,7.0,14.3,229.0,130.0,0
0.427,0.4,10.0,11.3,137.0,114.0,1
0.433,0.281,17.0,19.7,151.0,104.0,0
0.488,0.4,20.0,14.8,180.0,125.0,1
0.506,0.353,13.0,14.5,161.0,133.0,0
0.5,0.333,25.0,8.9,200.0,103.0,1
0.419,0.405,19.0,5.4,216.0,109.0,1
0.511,0.481,19.0,7.2,205.0,134.0,1
0.424,0.296,16.0,11.3,126.0,114.0,1
0.467,0.417,22.0,11.3,200.0,121.0,0
0.418,0.258,22.0,14.1,217.0,120.0,1
0.517,0.361,20.0,15.1,300.0,116.0,1
0.349,0.194,25.0,14.0,169.0,121.0,0
0.474,0.3,15.0,15.9,185.0,122.0,0
0.408,0.358,12.0,8.0,136.0,136.0,0
0.391,0.235,11.0,11.4,116.0,115.0,0
0.482,0.433,14.0,13.8,162.0,124.0,0
0.494,0.455,23.0,12.5,157.0,119.0,0
0.436,0.313,21.0,13.9,177.0,126.0,1
0.443,0.571,15.0,15.4,138.0,111.0,0
0.436,0.276,17.0,10.9,157.0,108.0,0
0.386,0.227,22.0,6.9,164.0,107.0,1
0.462,0.409,17.0,10.6,300.0,128.0,0
0.427,0.426,33.0,13.2,300.0,142.0,0
0.494,0.538,16.0,15.7,170.0,121.0,0
0.494,0.353,14.0,8.1,156.0,106.0,1
0.477,0.378,17.0,9.5,167.0,129.0,0
0.506,0.382,20.0,11.4,153.0,143.0,1
0.425,0.364,16.0,11.8,189.0,112.0,0
0.357,0.2,23.0,12.0,120.0,121.0,1
0.488,0.281,28.0,11.4,221.0,116.0,0
0.389,0.306,13.0,8.5,153.0,111.0,0
0.423,0.333,16.0,8.1,200.0,124.0,0
0.452,0.385,17.0,8.8,151.0,122.0,0
0.442,0.32,22.0,15.4,144.0,113.0,0
0.455,0.192,17.0,14.7,119.0,111.0,0
0.443,0.452,18.0,16.7,236.0,134.0,0
0.506,0.462,18.0,8.2,177.0,113.0,0
0.487,0.333,15.0,21.9,153.0,125.0,0
0.44,0.267,12.0,12.2,126.0,114.0,0
0.4,0.378,10.0,9.2,155.0,111.0,0
0.541,0.382,17.0,9.6,164.0,121.0,1
0.526,0.442,6.0,8.3,238.0,113.0,1
0.506,0.444,27.0,14.5,250.0,121.0,1
0.432,0.29,15.0,13.3,147.0,110.0,0
0.506,0.333,28.0,10.8,179.0,140.0,1
0.55,0.515,14.0,22.3,239.0,108.0,0
0.605,0.393,18.0,15.5,189.0,109.0,0
0.456,0.438,12.0,10.8,171.0,112.0,1
0.477,0.386,7.0,11.8,300.0,129.0,1
0.505,0.364,7.0,12.4,203.0,141.0,1
0.414,0.412,17.0,12.5,143.0,117.0,1
0.426,0.4,8.0,13.2,159.0,138.0,1
0.489,0.479,21.0,7.3,205.0,137.0,0
0.415,0.481,18.0,17.1,163.0,129.0,0
0.433,0.282,13.0,10.8,151.0,128.0,0
0.453,0.297,20.0,12.8,167.0,116.0,1
0.517,0.409,22.0,14.0,154.0,121.0,0
0.404,0.2,13.0,7.3,179.0,126.0,1
0.421,0.5,20.0,9.9,174.0,103.0,0
0.464,0.393,19.0,10.4,177.0,95.0,1
0.446,0.256,9.0,9.2,191.0,101.0,1
0.523,0.395,29.0,9.9,233.0,132.0,1
0.558,0.368,12.0,10.7,212.0,127.0,1
0.519,0.474,12.0,14.6,149.0,121.0,1
0.539,0.344,19.0,14.6,172.0,118.0,1
0.354,0.25,18.0,14.0,250.0,106.0,1
0.394,0.25,9.0,6.2,126.0,118.0,1
0.488,0.404,15.0,12.2,165.0,104.0,1
0.37,0.263,9.0,5.0,137.0,113.0,1
0.571,0.448,4.0,8.2,176.0,121.0,0
0.437,0.308,10.0,10.6,149.0,117.0,0
0.414,0.316,7.0,11.6,140.0,95.0,0
0.506,0.361,22.0,15.8,189.0,116.0,1
0.528,0.413,16.0,4.8,300.0,124.0,1
0.575,0.552,16.0,17.8,187.0,109.0,0
